,type,Name,year,director,address,lat,lon,borough,complaints.count.freq,Style_Sec,Mat_Prim,Use_Orig,nbhd,imdb,TEL,URL,system
1040,library,Richmond Hill,NA,NA,Hillside Avenue,40.7,-73.83,Other,NA,NA,NA,NA,NA,NA,NA,NA,QPL
1041,library,Ridgewood,NA,NA,Madison Street,40.705,-73.9,Other,NA,NA,NA,NA,NA,NA,NA,NA,QPL
1042,library,Rochdale Village,NA,NA,137 Avenue,40.672,-73.77,Other,NA,NA,NA,NA,NA,NA,NA,NA,QPL
1043,library,Rosedale,NA,NA,243 Street,40.659,-73.73,Other,NA,NA,NA,NA,NA,NA,NA,NA,QPL
1044,library,Seaside,NA,NA,Rockaway Beach Boulevard,40.579,-73.83,Other,NA,NA,NA,NA,NA,NA,NA,NA,QPL
1045,library,South Hollis,NA,NA,Hollis Avenue,40.707,-73.75,Other,NA,NA,NA,NA,NA,NA,NA,NA,QPL
1046,library,South Jamaica,NA,NA,Guy R. Brewer Boulevard,40.695,-73.79,Other,NA,NA,NA,NA,NA,NA,NA,NA,QPL
1047,library,South Ozone Park,NA,NA,Rockaway Boulevard,40.674,-73.8,Other,NA,NA,NA,NA,NA,NA,NA,NA,QPL
1048,library,St.Albans,NA,NA,Linden Boulevard,40.692,-73.76,Other,NA,NA,NA,NA,NA,NA,NA,NA,QPL
1049,library,Steinway,NA,NA,31 Street,40.776,-73.9,Other,NA,NA,NA,NA,NA,NA,NA,NA,QPL
1050,library,Sunnyside,NA,NA,Greenpoint Avenue,40.74,-73.92,Other,NA,NA,NA,NA,NA,NA,NA,NA,QPL
1051,library,Whitestone,NA,NA,14 Road,40.788,-73.81,Other,NA,NA,NA,NA,NA,NA,NA,NA,QPL
1052,library,Windsor Park,NA,NA,Bell Boulevard,40.734,-73.75,Other,NA,NA,NA,NA,NA,NA,NA,NA,QPL
1053,library,Woodhaven,NA,NA,Forest Parkway,40.694,-73.86,Other,NA,NA,NA,NA,NA,NA,NA,NA,QPL
1054,library,Woodside,NA,NA,Skillman Avenue,40.745,-73.9,Other,NA,NA,NA,NA,NA,NA,NA,NA,QPL
